DrugBank_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
DB09272,0.16566012799739838,0.29889312386512756,-0.4645119607448578,-0.07070945203304291,-0.022324617952108383,0.23572896420955658,-0.0057868934236466885,-0.021199742332100868,-0.23753884434700012,0.05646468326449394,0.08780152350664139,0.21889249980449677,0.23199397325515747,-0.06670036911964417,0.15288928151130676,-0.10652228444814682,-0.22639994323253632,0.11141098290681839,-0.16612648963928223,-0.05450593680143356,0.0432707853615284,0.34832775592803955,-0.010878000408411026,0.10728953778743744,0.052345599979162216,-0.13719336688518524,-0.045799046754837036,-0.2934316098690033,-0.02355213463306427,-0.03956436365842819,0.07580377161502838,0.1290704607963562,0.04896126314997673,-0.1364181786775589,0.09006887674331665,-0.2631142735481262,0.04638856276869774,-0.2568286955356598,-0.18670618534088135,0.16122090816497803,-0.24167291820049286,-0.008917514234781265,-0.1372276097536087,-0.1490250527858734,-0.2678188681602478,-0.1584225445985794,0.16038033366203308,0.01064900029450655,-0.2424432933330536,-0.14649173617362976,-0.21131440997123718,0.3027566969394684,-0.24719998240470886,-0.016875358298420906,-0.20009037852287292,0.3169313967227936,0.2611510753631592,-0.2063468098640442,0.034189801663160324,-0.10817384719848633,0.034238629043102264,0.043215882033109665,0.06326834112405777,0.22253930568695068,-0.07053820043802261,-0.09930232912302017,0.29245129227638245,-0.17579714953899384,-0.2023608535528183,0.0022323785815387964,0.11842623353004456,0.10126148909330368,0.18735887110233307,-0.024217193946242332,-0.20094451308250427,-0.1296791285276413,-0.04721558094024658,0.17825157940387726,0.30483996868133545,-0.1655663698911667,0.014821995981037617,0.05185879021883011,-0.09653302282094955,-0.09563668817281723,0.056299131363630295,0.04037941247224808,0.030623402446508408,-0.1552944928407669,-0.36134275794029236,-0.18596549332141876,-0.0025185788981616497,-0.10597530752420425,0.08312344551086426,0.04820554703474045,0.086356520652771,-0.36864331364631653,-0.1468176394701004,0.19647082686424255,0.06406185775995255,-0.1357695758342743
DB01026,0.17361247539520264,0.31562304496765137,-0.4843582510948181,-0.04942910000681877,-0.03159969672560692,0.24195323884487152,-0.016922615468502045,-0.06385166943073273,-0.23292650282382965,0.07911337167024612,0.09352241456508636,0.24304601550102234,0.25706300139427185,-0.07265941053628922,0.16366200149059296,-0.08881329745054245,-0.251771479845047,0.13443946838378906,-0.17067475616931915,-0.054383233189582825,0.05677041783928871,0.3561922013759613,-0.030223779380321503,0.10928389430046082,0.08531733602285385,-0.11266977339982986,-0.05368024855852127,-0.30248916149139404,-0.027100495994091034,-0.017231732606887817,0.08386089652776718,0.11234571039676666,0.07608890533447266,-0.11284387111663818,0.08271986246109009,-0.27215081453323364,0.04662858322262764,-0.2615243196487427,-0.1953444480895996,0.1629924327135086,-0.26125141978263855,-0.027414781972765923,-0.14446845650672913,-0.18308976292610168,-0.2909470200538635,-0.1621190458536148,0.1637880653142929,0.02033901959657669,-0.24680930376052856,-0.1298815757036209,-0.2301325500011444,0.32228222489356995,-0.2819655239582062,-0.001470815623179078,-0.2178618311882019,0.3341701924800873,0.2626867890357971,-0.20055359601974487,0.05769782513380051,-0.0938582718372345,0.028423719108104706,0.015662789344787598,0.0814659520983696,0.21944084763526917,-0.07858150452375412,-0.11002722382545471,0.2753711938858032,-0.18894481658935547,-0.2247280329465866,0.024090204387903214,0.10021176189184189,0.08573028445243835,0.22412119805812836,-0.03240882232785225,-0.23745973408222198,-0.14231103658676147,-0.02975190058350563,0.17131488025188446,0.346164733171463,-0.18180356919765472,0.03862202167510986,0.014746776781976223,-0.09399333596229553,-0.12084576487541199,0.04765181988477707,0.05254754424095154,0.059528648853302,-0.12632699310779572,-0.3287600576877594,-0.1818983405828476,-0.000654659525025636,-0.10708238184452057,0.0679931640625,0.04844702035188675,0.09181006252765656,-0.3682096600532532,-0.17098724842071533,0.20734423398971558,0.07114196568727493,-0.14353422820568085
DB08865,0.1694873422384262,0.3115667700767517,-0.48257720470428467,-0.06014220789074898,-0.028541024774312973,0.23109669983386993,-0.008876184932887554,-0.03688756376504898,-0.24703092873096466,0.06524579972028732,0.08782720565795898,0.2238040715456009,0.25043419003486633,-0.08711577951908112,0.15693968534469604,-0.09200922399759293,-0.2265879511833191,0.10876249521970749,-0.1692207306623459,-0.05765248462557793,0.060535844415426254,0.3617917597293854,-0.016205817461013794,0.11777737736701965,0.049232203513383865,-0.13978947699069977,-0.037752460688352585,-0.30682456493377686,-0.027328046038746834,-0.04402003064751625,0.08835610747337341,0.13268281519412994,0.05683109909296036,-0.12949267029762268,0.09481251984834671,-0.2761867642402649,0.04684285447001457,-0.27996280789375305,-0.19680523872375488,0.1627310961484909,-0.24881091713905334,-0.004053172189742327,-0.13373281061649323,-0.17507542669773102,-0.27601659297943115,-0.15694543719291687,0.15692585706710815,0.024623213335871696,-0.26514413952827454,-0.1447543501853943,-0.2238616645336151,0.3140421211719513,-0.25598716735839844,-0.01763775758445263,-0.21190223097801208,0.32375773787498474,0.26244765520095825,-0.21741051971912384,0.05196652188897133,-0.10328955948352814,0.031646206974983215,0.025111675262451172,0.04433852434158325,0.21655882894992828,-0.06744227558374405,-0.09769086539745331,0.28602278232574463,-0.18090878427028656,-0.21519550681114197,0.003224486717954278,0.12947827577590942,0.10166717320680618,0.18636944890022278,-0.02767006866633892,-0.20677116513252258,-0.13712628185749054,-0.04854775220155716,0.17835122346878052,0.32453638315200806,-0.1636131852865219,0.019774118438363075,0.03904284909367561,-0.10442978888750076,-0.10207463055849075,0.05271565914154053,0.041006192564964294,0.02671237103641033,-0.15777605772018433,-0.3559116721153259,-0.17452473938465118,-0.002215309301391244,-0.11446045339107513,0.06206604465842247,0.052161529660224915,0.091330386698246,-0.3745311200618744,-0.16011272370815277,0.20511113107204437,0.062052831053733826,-0.13106797635555267
DB00999,0.16938242316246033,0.3014844059944153,-0.4170660674571991,-0.06255000829696655,-0.015051042661070824,0.1936509907245636,0.009139502421021461,-0.04431641474366188,-0.21224664151668549,0.08313444256782532,0.08039836585521698,0.20722346007823944,0.24765749275684357,-0.030474381521344185,0.16358084976673126,-0.07569857686758041,-0.2101362943649292,0.1550079584121704,-0.17732687294483185,-0.036350831389427185,0.025944629684090614,0.3015868663787842,-0.04772713780403137,0.09005866199731827,0.07518311589956284,-0.09913182258605957,-0.11179473996162415,-0.24431683123111725,-0.017352167516946793,-0.006407539360225201,0.06936729699373245,0.11363393813371658,0.06791538000106812,-0.12604911625385284,0.0608968511223793,-0.23668445646762848,0.017658494412899017,-0.18017828464508057,-0.16776077449321747,0.17376580834388733,-0.20768709480762482,-0.06738846004009247,-0.16685056686401367,-0.09681219607591629,-0.2609061002731323,-0.151701882481575,0.1698801964521408,0.008630508556962013,-0.17237983644008636,-0.11099579185247421,-0.20443516969680786,0.29594460129737854,-0.27517184615135193,0.012735579162836075,-0.16457024216651917,0.29958853125572205,0.2753150761127472,-0.15303370356559753,0.02833121083676815,-0.10252144187688828,0.028845978900790215,0.06716378778219223,0.1378766894340515,0.1958436518907547,-0.04855882003903389,-0.11368024349212646,0.28691691160202026,-0.1533239483833313,-0.18298417329788208,0.06325770914554596,0.1012888103723526,0.05675656348466873,0.22273105382919312,-0.09518059343099594,-0.24891668558120728,-0.10978183895349503,-0.011443311348557472,0.18515296280384064,0.28307870030403137,-0.16630776226520538,0.017514804378151894,0.01988106779754162,-0.07327598333358765,-0.1314832866191864,0.047140222042798996,0.055050015449523926,0.061312295496463776,-0.1470121145248413,-0.3149220645427704,-0.17041262984275818,-0.031578920781612396,-0.05886918678879738,0.12371676415205002,0.03592925891280174,0.08554402738809586,-0.362656831741333,-0.14009664952754974,0.19126398861408234,0.10319840162992477,-0.14682143926620483
DB01114,0.1658114194869995,0.2924562394618988,-0.4701409637928009,-0.07472740113735199,-0.02989007532596588,0.2450183629989624,-0.0010298301931470633,-0.009677481837570667,-0.24403586983680725,0.05254482477903366,0.08857795596122742,0.21230609714984894,0.2341703623533249,-0.08649414777755737,0.15794949233531952,-0.10165462642908096,-0.23169070482254028,0.0968308374285698,-0.16569942235946655,-0.05856376513838768,0.04011773690581322,0.3560141324996948,6.876964471302927e-05,0.11493293941020966,0.04172014817595482,-0.14730845391750336,-0.03503362089395523,-0.3012993037700653,-0.02928084135055542,-0.06073962524533272,0.0800904706120491,0.1370965838432312,0.03782545402646065,-0.14205364882946014,0.09837029129266739,-0.2638308107852936,0.05149161443114281,-0.27553093433380127,-0.19542475044727325,0.1629398614168167,-0.23759236931800842,-0.0008905192953534424,-0.12770159542560577,-0.16330280900001526,-0.2689022421836853,-0.1529076248407364,0.15109485387802124,0.016329651698470116,-0.2649639844894409,-0.15903973579406738,-0.21692994236946106,0.2951143980026245,-0.22588637471199036,-0.02284831739962101,-0.21336324512958527,0.32060137391090393,0.2602052092552185,-0.22621268033981323,0.04587717354297638,-0.11264179646968842,0.04065990447998047,0.03709007799625397,0.03975633531808853,0.22851566970348358,-0.07932005822658539,-0.09057498723268509,0.2986753284931183,-0.18202564120292664,-0.2036639153957367,-0.013957695104181767,0.13549169898033142,0.11326344311237335,0.1658673733472824,-0.010901909321546555,-0.199615478515625,-0.1208551898598671,-0.058345042169094086,0.17639413475990295,0.3043818175792694,-0.15967391431331635,0.022019529715180397,0.06718321144580841,-0.10462120175361633,-0.09200622886419296,0.06585463881492615,0.039839547127485275,0.017415663227438927,-0.1743839830160141,-0.3687100112438202,-0.16851793229579926,-0.0013938075862824917,-0.11726491153240204,0.06253502517938614,0.0534655787050724,0.09581810981035233,-0.3657341003417969,-0.1426520049571991,0.20205068588256836,0.05548778176307678,-0.13000135123729706
DB09042,0.16989073157310486,0.3021532893180847,-0.47118106484413147,-0.058512378484010696,-0.02452176623046398,0.2222050428390503,0.010406115092337132,-0.01877046562731266,-0.22749513387680054,0.05776285007596016,0.08717409521341324,0.22559016942977905,0.23416021466255188,-0.07920718193054199,0.16408006846904755,-0.09784796833992004,-0.21760442852973938,0.12853144109249115,-0.16114886105060577,-0.05500137060880661,0.05237192288041115,0.35184115171432495,-0.024134337902069092,0.10315033048391342,0.059721846133470535,-0.13235388696193695,-0.051682427525520325,-0.2911233603954315,-0.026448508724570274,-0.03538091480731964,0.06986730545759201,0.1227911040186882,0.07204616814851761,-0.11881065368652344,0.08950994163751602,-0.2693796157836914,0.025727583095431328,-0.26036354899406433,-0.1876547783613205,0.1638908088207245,-0.23782920837402344,-0.009121420793235302,-0.14288102090358734,-0.14262716472148895,-0.2758481204509735,-0.15963861346244812,0.1628585308790207,0.008703161031007767,-0.24683895707130432,-0.1260944902896881,-0.21979448199272156,0.30936744809150696,-0.2559472322463989,-0.013705642893910408,-0.19359059631824493,0.3060791790485382,0.25619128346443176,-0.18994589149951935,0.03477754816412926,-0.10732025653123856,0.03729246184229851,0.038441210985183716,0.0757402777671814,0.21147076785564423,-0.07144340127706528,-0.11070305109024048,0.2907238006591797,-0.18666917085647583,-0.21270634233951569,0.009832465089857578,0.11751257628202438,0.08773106336593628,0.20130297541618347,-0.027547860518097878,-0.2264108508825302,-0.1375388354063034,-0.03952150419354439,0.17508678138256073,0.31826111674308777,-0.16350360214710236,0.025529172271490097,0.03206644952297211,-0.09070727229118347,-0.09431670606136322,0.04086731746792793,0.03597596660256386,0.043008655309677124,-0.14880916476249695,-0.3434901535511017,-0.17988070845603943,-0.0006339626852422953,-0.09156093001365662,0.09041550010442734,0.0537586435675621,0.07700511068105698,-0.365937739610672,-0.15764015913009644,0.19289511442184448,0.07300321757793427,-0.1392085999250412
DB00381,0.17844462394714355,0.29705286026000977,-0.4496920704841614,-0.024982895702123642,-0.028940176591277122,0.24603857100009918,-0.011557402089238167,-0.10639823973178864,-0.2050647735595703,0.10537831485271454,0.05459146946668625,0.24007689952850342,0.2340972125530243,-0.009577877819538116,0.161147341132164,-0.08749725669622421,-0.25220972299575806,0.15466704964637756,-0.1717609167098999,-0.04991348460316658,0.03083258494734764,0.3106784224510193,-0.04160785302519798,0.06716000288724899,0.12642911076545715,-0.04392700269818306,-0.1032024547457695,-0.23942875862121582,-0.0269724540412426,0.04028868302702904,0.09125250577926636,0.0877206102013588,0.07697396725416183,-0.07732509076595306,0.05005970969796181,-0.22756321728229523,0.04930872842669487,-0.16484881937503815,-0.17021261155605316,0.1642751693725586,-0.23285365104675293,-0.053415533155202866,-0.1724236011505127,-0.13469484448432922,-0.26718661189079285,-0.1649913489818573,0.16176976263523102,-0.0010916782775893807,-0.16464702785015106,-0.09910134226083755,-0.20417192578315735,0.32414501905441284,-0.30006101727485657,0.03656664490699768,-0.2104589194059372,0.3137924075126648,0.260041743516922,-0.153253436088562,0.02636853978037834,-0.07188230752944946,0.03444765880703926,0.019808953627943993,0.13555064797401428,0.21658281981945038,-0.034144870936870575,-0.1142592504620552,0.2653970420360565,-0.16619692742824554,-0.20899014174938202,0.0756249949336052,0.05274670571088791,0.06533278524875641,0.2459079921245575,-0.0533066987991333,-0.25110191106796265,-0.14500080049037933,0.010006541386246681,0.16147220134735107,0.3375043272972107,-0.18240179121494293,0.029666319489479065,-0.013518670573830605,-0.06917120516300201,-0.15906298160552979,0.034444861114025116,0.08726131170988083,0.06831904500722885,-0.08067270368337631,-0.28362759947776794,-0.19203923642635345,-0.010799163021147251,-0.08550044149160385,0.09947650879621506,0.027762962505221367,0.09244459122419357,-0.32899022102355957,-0.16055776178836823,0.19582629203796387,0.09020889550447464,-0.14536966383457184
DB00717,0.18879203498363495,0.3341444432735443,-0.4656321406364441,0.021094493567943573,-0.04485905170440674,0.25882193446159363,-0.04742562398314476,-0.2446947693824768,-0.18777818977832794,0.17586888372898102,0.05832367762923241,0.29982659220695496,0.2773800194263458,-0.0022741444408893585,0.15288759768009186,-0.06745470315217972,-0.3324766159057617,0.2037326842546463,-0.206468865275383,-0.04638403281569481,0.05906575545668602,0.34426701068878174,-0.04962179809808731,0.04932243749499321,0.17476995289325714,0.02189958281815052,-0.06655234843492508,-0.25585606694221497,-0.04271278530359268,0.09773790836334229,0.10260326415300369,0.047642454504966736,0.1405186951160431,-0.010737002827227116,0.0498332716524601,-0.2287159413099289,0.07533735781908035,-0.1757531315088272,-0.15740558505058289,0.1291552186012268,-0.29618898034095764,-0.07592329382896423,-0.16585835814476013,-0.22637702524662018,-0.3277343511581421,-0.1924445480108261,0.17269355058670044,0.0023292575497180223,-0.16389571130275726,-0.07393451035022736,-0.2178594470024109,0.38240593671798706,-0.3772233724594116,0.0544922910630703,-0.2674538493156433,0.36556607484817505,0.2575816810131073,-0.1415632963180542,0.06310451030731201,-0.023339100182056427,0.007619945798069239,-0.07819197326898575,0.1805511862039566,0.21111349761486053,-0.08525104820728302,-0.13590453565120697,0.2445824146270752,-0.20237046480178833,-0.27902400493621826,0.09999993443489075,-0.02263430319726467,0.03710600733757019,0.32473814487457275,-0.047241341322660446,-0.2620845139026642,-0.2224058210849762,0.05721786990761757,0.15387733280658722,0.42442503571510315,-0.21685625612735748,0.09610376507043839,-0.11025531589984894,-0.03466800972819328,-0.2034623622894287,0.013251620344817638,0.1032845750451088,0.1108812615275383,-0.008763977326452732,-0.24790382385253906,-0.2201230674982071,-0.019384710118174553,-0.10657881945371628,0.09121610969305038,-0.006748944520950317,0.0971483662724495,-0.3350808024406433,-0.2160760760307312,0.21990332007408142,0.08678045123815536,-0.15518558025360107
DB00673,0.16097337007522583,0.3162478804588318,-0.4710310399532318,-0.039040617644786835,-0.03713957220315933,0.22834622859954834,-0.015941157937049866,-0.06676608324050903,-0.2252003401517868,0.0780162438750267,0.09330377727746964,0.2350953370332718,0.25130271911621094,-0.07022400200366974,0.15630993247032166,-0.09925501048564911,-0.24434161186218262,0.13121525943279266,-0.16539616882801056,-0.04780813679099083,0.05876858904957771,0.35054561495780945,-0.026897801086306572,0.10804513096809387,0.07468362152576447,-0.10688092559576035,-0.0473683625459671,-0.29805970191955566,-0.01791282184422016,-0.03167785331606865,0.08477757126092911,0.11256721615791321,0.06001094728708267,-0.10473613440990448,0.08622364699840546,-0.26354512572288513,0.04319452494382858,-0.25244131684303284,-0.185969740152359,0.15180134773254395,-0.2606983482837677,-0.012691414915025234,-0.14173077046871185,-0.17918607592582703,-0.28138694167137146,-0.15239952504634857,0.1576113998889923,0.019701045006513596,-0.2413707673549652,-0.12508757412433624,-0.22322164475917816,0.3191727101802826,-0.26997584104537964,0.004672703333199024,-0.20808665454387665,0.3201628029346466,0.24714647233486176,-0.1933945268392563,0.05214014649391174,-0.07761122286319733,0.021431010216474533,0.0129151102155447,0.0799982100725174,0.21485839784145355,-0.06570836156606674,-0.10195267200469971,0.2709309458732605,-0.17952567338943481,-0.22433428466320038,0.017671620473265648,0.08919407427310944,0.08346542716026306,0.21660222113132477,-0.018636072054505348,-0.216779425740242,-0.13812802731990814,-0.022574981674551964,0.16889050602912903,0.3434396982192993,-0.17479099333286285,0.04388190805912018,0.008574259467422962,-0.08656413853168488,-0.11830595135688782,0.0315108485519886,0.045234911143779755,0.05502523109316826,-0.11971026659011841,-0.31922850012779236,-0.17728382349014282,-0.003998666536062956,-0.10691960901021957,0.0741673931479454,0.053431637585163116,0.0804639384150505,-0.3551703691482544,-0.1668102741241455,0.19495607912540436,0.06123291328549385,-0.1379839926958084
DB08918,0.17263510823249817,0.3036438226699829,-0.45653045177459717,-0.03939642012119293,-0.035428211092948914,0.2525315284729004,-0.017367184162139893,-0.11238132417201996,-0.20361217856407166,0.10181485861539841,0.0759272500872612,0.25001394748687744,0.24498483538627625,-0.0425216443836689,0.15435045957565308,-0.08236131817102432,-0.2785261869430542,0.14677876234054565,-0.17456112802028656,-0.05065681040287018,0.04521046578884125,0.33834993839263916,-0.033198170363903046,0.08085045218467712,0.10449990630149841,-0.07105555385351181,-0.05303989723324776,-0.27884232997894287,-0.02533990889787674,0.015153642743825912,0.08576163649559021,0.09389776736497879,0.08238902688026428,-0.08917517215013504,0.0745554268360138,-0.2464074045419693,0.0546753890812397,-0.2195148766040802,-0.1683465838432312,0.14507420361042023,-0.2624484598636627,-0.04380757361650467,-0.14476865530014038,-0.1844869703054428,-0.28959763050079346,-0.16561131179332733,0.15062890946865082,0.012491957284510136,-0.2038440704345703,-0.1141153946518898,-0.21827930212020874,0.3197816014289856,-0.2867940366268158,0.010048747062683105,-0.23070485889911652,0.33862435817718506,0.24225252866744995,-0.17724727094173431,0.05416931211948395,-0.07381882518529892,0.03365204483270645,-0.004947349429130554,0.10943350940942764,0.21553006768226624,-0.08376041054725647,-0.10761140286922455,0.266498863697052,-0.1810423880815506,-0.2247568815946579,0.03151094168424606,0.06155388802289963,0.07852861285209656,0.24042214453220367,-0.02366117388010025,-0.23145079612731934,-0.15871761739253998,-0.008948255330324173,0.1628655344247818,0.3413466215133667,-0.1808057427406311,0.04598607122898102,-0.0006342753767967224,-0.07145007699728012,-0.13603456318378448,0.04247402399778366,0.06673742830753326,0.07642097026109695,-0.09524217993021011,-0.2976576089859009,-0.18453170359134674,-0.013047292828559875,-0.1137474775314331,0.07248299568891525,0.03134780377149582,0.09758780896663666,-0.33711591362953186,-0.17260952293872833,0.2083480954170227,0.07365784049034119,-0.1447133868932724
DB01215,0.1661250740289688,0.30993935465812683,-0.5012450218200684,-0.09628913551568985,-0.01764248125255108,0.22718508541584015,0.02302328497171402,0.03397126495838165,-0.27244997024536133,0.016265396028757095,0.10949347913265228,0.20525428652763367,0.23226308822631836,-0.11235374212265015,0.15796783566474915,-0.12083248049020767,-0.21041619777679443,0.09196005016565323,-0.17144635319709778,-0.06845764815807343,0.04473118484020233,0.3878108859062195,0.0066657355055212975,0.13095365464687347,0.0080255176872015,-0.20571404695510864,-0.021789131686091423,-0.3198988437652588,-0.03560809791088104,-0.09193477779626846,0.07207470387220383,0.16350528597831726,0.03521602228283882,-0.1751278191804886,0.11547322571277618,-0.28436562418937683,0.046039678156375885,-0.31959906220436096,-0.2136979103088379,0.18080870807170868,-0.23574645817279816,0.024383660405874252,-0.12614919245243073,-0.14916113018989563,-0.2705821990966797,-0.16212423145771027,0.16568224132061005,0.009440419264137745,-0.3013354539871216,-0.18543370068073273,-0.21790388226509094,0.30361077189445496,-0.21896636486053467,-0.04868977516889572,-0.2037292718887329,0.3266591727733612,0.27598440647125244,-0.24411126971244812,0.04263470694422722,-0.14153553545475006,0.034325722604990005,0.07074256986379623,0.028273826465010643,0.2324356734752655,-0.08166658133268356,-0.0983310416340828,0.333792507648468,-0.19473518431186676,-0.2034381628036499,-0.03548749163746834,0.17618240416049957,0.1309807449579239,0.1442578285932541,-0.01877414621412754,-0.19392390549182892,-0.11989346891641617,-0.08627234399318695,0.19658263027668,0.298144668340683,-0.1549108326435089,0.003440153319388628,0.09804125875234604,-0.11470062285661697,-0.05814364552497864,0.08088203519582748,0.031177066266536713,0.005728169810026884,-0.22180283069610596,-0.43036970496177673,-0.18665364384651184,0.00567621411755681,-0.1038958802819252,0.08265647292137146,0.04028763249516487,0.09017591923475266,-0.4008234143257141,-0.13763582706451416,0.19618184864521027,0.05819429084658623,-0.1377636045217514
DB00305,0.19329319894313812,0.3286181390285492,-0.45775723457336426,0.01364657748490572,-0.031637053936719894,0.2430146485567093,-0.015543937683105469,-0.20828860998153687,-0.172954723238945,0.1440243273973465,0.062961645424366,0.2915947437286377,0.2528437077999115,0.012283255346119404,0.16937828063964844,-0.06981183588504791,-0.30407392978668213,0.2230779379606247,-0.18699443340301514,-0.0489470474421978,0.04785181209445,0.3198055922985077,-0.08958500623703003,0.04823450744152069,0.18069766461849213,0.003629060462117195,-0.11079118400812149,-0.2410680651664734,-0.028995105996727943,0.10726695507764816,0.09073185920715332,0.053373049944639206,0.1349634975194931,-0.03296709433197975,0.0409146323800087,-0.22800712287425995,0.04365306720137596,-0.14787240326404572,-0.15400217473506927,0.15695016086101532,-0.2706071138381958,-0.09699433296918869,-0.19278381764888763,-0.16167014837265015,-0.3081586956977844,-0.18674392998218536,0.17348861694335938,-0.0008370767463929951,-0.13214173913002014,-0.05999954417347908,-0.22047680616378784,0.36143192648887634,-0.3765328824520111,0.05925373360514641,-0.23301303386688232,0.3465352952480316,0.24965041875839233,-0.10743182897567749,0.04679873213171959,-0.047957658767700195,0.0252886563539505,-0.019374122843146324,0.21687079966068268,0.20137496292591095,-0.05984746292233467,-0.13952617347240448,0.25174906849861145,-0.18068082630634308,-0.24691472947597504,0.11535166949033737,-0.012929335236549377,0.0368431992828846,0.3290877044200897,-0.07933802157640457,-0.2980424165725708,-0.19551722705364227,0.04643385112285614,0.15476661920547485,0.39355921745300293,-0.20945507287979126,0.06482690572738647,-0.07909359782934189,-0.04267321527004242,-0.1909165233373642,0.016918890178203583,0.11250045150518417,0.14700543880462646,-0.0220224317163229,-0.2335718870162964,-0.21299739181995392,-0.02332276850938797,-0.06918521225452423,0.11758086830377579,-0.0037410687655210495,0.09989955276250839,-0.3290018141269684,-0.20488125085830688,0.204548180103302,0.11537390947341919,-0.17272436618804932
DB01100,0.17219936847686768,0.31163689494132996,-0.49361929297447205,-0.0730772614479065,-0.03249005600810051,0.23162446916103363,-0.006985377054661512,-0.011504452675580978,-0.24178583920001984,0.04438181221485138,0.10039226710796356,0.22468134760856628,0.24508537352085114,-0.09666317701339722,0.16804172098636627,-0.11369676142930984,-0.24825362861156464,0.10701238363981247,-0.1700199842453003,-0.06534767150878906,0.04245856776833534,0.37565866112709045,-0.013209332711994648,0.12049970775842667,0.034665241837501526,-0.15512952208518982,-0.02630067989230156,-0.31380605697631836,-0.03212042897939682,-0.06160302087664604,0.07325977832078934,0.13968859612941742,0.049514587968587875,-0.14836788177490234,0.10627130419015884,-0.27899178862571716,0.05366107076406479,-0.29043760895729065,-0.20241154730319977,0.1740015745162964,-0.24759328365325928,0.007204780820757151,-0.1276530623435974,-0.1690371036529541,-0.28139057755470276,-0.16209791600704193,0.16286011040210724,0.023982809856534004,-0.27702516317367554,-0.16857808828353882,-0.22575955092906952,0.31413403153419495,-0.24546368420124054,-0.03359147906303406,-0.21594488620758057,0.3277919292449951,0.26927128434181213,-0.22585414350032806,0.042668603360652924,-0.12466591596603394,0.03238470107316971,0.034958451986312866,0.04745348170399666,0.23105478286743164,-0.09141674637794495,-0.09909150004386902,0.312012255191803,-0.20335671305656433,-0.21190951764583588,-0.016436416655778885,0.1399191915988922,0.10632522404193878,0.1717088669538498,-0.019525034353137016,-0.21169151365756989,-0.1292872577905655,-0.0613442026078701,0.18172231316566467,0.32183966040611267,-0.16353099048137665,0.03121802769601345,0.06396901607513428,-0.10406473278999329,-0.08123546838760376,0.07583770900964737,0.03325178846716881,0.02495002932846546,-0.18045863509178162,-0.38196730613708496,-0.18014124035835266,-0.0025147676933556795,-0.11499956995248795,0.07943462580442429,0.044506605714559555,0.09343952685594559,-0.3788621425628662,-0.15516266226768494,0.2071806937456131,0.05842343345284462,-0.13736113905906677
DB06201,0.16297483444213867,0.2903096675872803,-0.46001118421554565,-0.08058838546276093,-0.019654808565974236,0.20793135464191437,0.021287119016051292,0.01400056853890419,-0.2362850457429886,0.03737252950668335,0.08405978232622147,0.20449307560920715,0.21687562763690948,-0.08416992425918579,0.1478947401046753,-0.10636692494153976,-0.20751360058784485,0.09786300361156464,-0.15662141144275665,-0.06123699992895126,0.04595162719488144,0.349570095539093,-0.011379826813936234,0.10656768083572388,0.017169659957289696,-0.16565336287021637,-0.034773629158735275,-0.28422969579696655,-0.024600951001048088,-0.07058069109916687,0.07448942214250565,0.14374065399169922,0.044708773493766785,-0.1476905643939972,0.10337648540735245,-0.265054851770401,0.0315730907022953,-0.2703883945941925,-0.18542321026325226,0.1622093915939331,-0.22233860194683075,0.012986638583242893,-0.12960129976272583,-0.135378897190094,-0.25534552335739136,-0.1471317857503891,0.14990481734275818,0.014000614173710346,-0.25660258531570435,-0.14978253841400146,-0.2048528790473938,0.28996264934539795,-0.21908938884735107,-0.031160438433289528,-0.18888244032859802,0.301314115524292,0.2490176260471344,-0.2088533639907837,0.02904571034014225,-0.1248445063829422,0.046874672174453735,0.06191238388419151,0.0411783866584301,0.2122373878955841,-0.06183886528015137,-0.09190931171178818,0.3059457242488861,-0.16710862517356873,-0.18668308854103088,-0.01649867743253708,0.14811091125011444,0.11456573754549026,0.15429890155792236,-0.01623111590743065,-0.1902717798948288,-0.122809998691082,-0.05795297026634216,0.1833275705575943,0.28403162956237793,-0.14657293260097504,0.0019340572180226445,0.07241245359182358,-0.10492511838674545,-0.06859439611434937,0.05653974413871765,0.024046316742897034,0.01138529647141695,-0.18696880340576172,-0.37383681535720825,-0.16794438660144806,-0.005577691365033388,-0.09954740852117538,0.07656918466091156,0.054480887949466705,0.0823114886879921,-0.3633427023887634,-0.13934381306171417,0.18813134729862213,0.06295791268348694,-0.1255662888288498
